device_id,hostname_y,datetime,Jam,Hari,type_x,severity,hardware,message,os
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifAlias:  -> ppp52,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifDescr:  -> ppp222,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifAlias:  -> ppp222,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifDescr:  -> ppp240,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifAlias:  -> ppp240,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:01:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
21,10.246.15.202,2026-07-07 02:03:39,2,Tuesday,fanspeed,4,CCR1016-12G,Fanspeed under threshold: 2523 rpm (< 2754.4 rpm),routeros
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifDescr:  -> ppp359,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifAlias:  -> ppp359,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifDescr:  -> ppp208,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifAlias:  -> ppp208,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifDescr:  -> ppp305,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifAlias:  -> ppp305,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:06:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifDescr:  -> ppp228,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAlias:  -> ppp228,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifDescr:  -> ppp78,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAlias:  -> ppp78,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifDescr:  -> ppp143,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAlias:  -> ppp143,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifDescr:  -> ppp214,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAlias:  -> ppp214,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifDescr:  -> ppp225,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAlias:  -> ppp225,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifDescr:  -> ppp227,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAlias:  -> ppp227,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifDescr:  -> ppp153,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAlias:  -> ppp153,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:11:47,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifDescr:  -> ppp50,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAlias:  -> ppp50,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifDescr:  -> ppp182,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAlias:  -> ppp182,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifDescr:  -> ppp195,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAlias:  -> ppp195,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifDescr:  -> ppp178,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAlias:  -> ppp178,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifDescr:  -> ppp352,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAlias:  -> ppp352,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:16:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifDescr:  -> ppp258,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAlias:  -> ppp258,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifDescr:  -> ppp290,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAlias:  -> ppp290,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifDescr:  -> ppp293,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAlias:  -> ppp293,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifDescr:  -> ppp274,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAlias:  -> ppp274,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifDescr:  -> ppp306,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAlias:  -> ppp306,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifDescr:  -> ppp1,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAlias:  -> ppp1,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifName:  -> ppp98,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifDescr:  -> ppp98,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAlias:  -> ppp98,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:21:49,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
33,117.103.68.166,2026-07-07 02:23:42,2,Tuesday,fanspeed,4,CCR1036-8G-2S+,Fanspeed under threshold: 4395 rpm (< 5232 rpm),routeros
33,117.103.68.166,2026-07-07 02:23:42,2,Tuesday,fanspeed,4,CCR1036-8G-2S+,Fanspeed under threshold: 4110 rpm (< 4860 rpm),routeros
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifDescr:  -> ppp165,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAlias:  -> ppp165,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifDescr:  -> ppp317,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAlias:  -> ppp317,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifDescr:  -> ppp318,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAlias:  -> ppp318,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifDescr:  -> ppp328,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAlias:  -> ppp328,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifDescr:  -> ppp341,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAlias:  -> ppp341,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifDescr:  -> ppp35,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAlias:  -> ppp35,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifDescr:  -> ppp99,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAlias:  -> ppp99,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:26:48,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
18,10.246.3.74,2026-07-07 02:30:18,2,Tuesday,interface,3,x86 7.22.2 (stable),ifDescr:  -> <pptp-roy-1>,routeros
18,10.246.3.74,2026-07-07 02:30:18,2,Tuesday,interface,3,x86 7.22.2 (stable),ifAlias:  -> <pptp-roy-1>,routeros
18,10.246.3.74,2026-07-07 02:30:18,2,Tuesday,interface,3,x86 7.22.2 (stable),ifAdminStatus:  -> up,routeros
18,10.246.3.74,2026-07-07 02:30:18,2,Tuesday,interface,3,x86 7.22.2 (stable),ifOperStatus:  -> up,routeros
18,10.246.3.74,2026-07-07 02:30:18,2,Tuesday,interface,3,x86 7.22.2 (stable),ifMtu:  -> 1450,routeros
18,10.246.3.74,2026-07-07 02:30:18,2,Tuesday,interface,3,x86 7.22.2 (stable),ifType:  -> ppp,routeros
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifDescr:  -> ppp150,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifAlias:  -> ppp150,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifDescr:  -> ppp180,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifAlias:  -> ppp180,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifConnectorPresent:  -> true,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifDescr:  -> ppp52,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifAlias:  -> ppp52,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifAdminStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifOperStatus:  -> up,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifMtu:  -> 1492,vyos
51,10.246.88.34,2026-07-07 02:31:51,2,Tuesday,interface,3,,ifType:  -> ppp,vyos
